"source","target","vol","no","timeset"
"6817","7020","17","10","1995-05-25T00:00:00"
"6817","7021","17","10","1995-05-25T00:00:00"
"6817","7022","17","10","1995-05-25T00:00:00"
"6817","7023","17","10","1995-05-25T00:00:00"
"6817","7024","17","10","1995-05-25T00:00:00"
"7","159","17","11","1995-06-08T00:00:00"
"1321","7025","17","11","1995-06-08T00:00:00"
"6312","7026","17","11","1995-06-08T00:00:00"
"38","7027","17","11","1995-06-08T00:00:00"
"4006","7028","17","11","1995-06-08T00:00:00"
"4006","7029","17","11","1995-06-08T00:00:00"
"7030","7031","17","11","1995-06-08T00:00:00"
"7032","7033","17","11","1995-06-08T00:00:00"
"7032","7034","17","11","1995-06-08T00:00:00"
"1022","996","17","11","1995-06-08T00:00:00"
"43","7035","17","11","1995-06-08T00:00:00"
"7036","7037","17","11","1995-06-08T00:00:00"
"4638","3261","17","11","1995-06-08T00:00:00"
"7038","7039","17","11","1995-06-08T00:00:00"
"7040","7041","17","11","1995-06-08T00:00:00"
"7040","7042","17","11","1995-06-08T00:00:00"
"7040","7043","17","11","1995-06-08T00:00:00"
"7040","7044","17","11","1995-06-08T00:00:00"
"7040","7045","17","11","1995-06-08T00:00:00"
"7040","7046","17","11","1995-06-08T00:00:00"
"7040","7047","17","11","1995-06-08T00:00:00"
"7040","7048","17","11","1995-06-08T00:00:00"
"7040","7049","17","11","1995-06-08T00:00:00"
"576","7050","17","11","1995-06-08T00:00:00"
"377","7051","17","11","1995-06-08T00:00:00"
"984","5189","17","12","1995-06-22T00:00:00"
"7052","338","17","12","1995-06-22T00:00:00"
"7052","7053","17","12","1995-06-22T00:00:00"
"7054","7055","17","12","1995-06-22T00:00:00"
"7054","3652","17","12","1995-06-22T00:00:00"
"7054","7056","17","12","1995-06-22T00:00:00"
"1034","450","17","12","1995-06-22T00:00:00"
"7009","5799","17","12","1995-06-22T00:00:00"
"7057","2764","17","12","1995-06-22T00:00:00"
"7058","1582","17","12","1995-06-22T00:00:00"
"7058","7059","17","12","1995-06-22T00:00:00"
"7058","7060","17","12","1995-06-22T00:00:00"
"2580","414","17","13","1995-07-06T00:00:00"
"2580","7061","17","13","1995-07-06T00:00:00"
"343","6554","17","13","1995-07-06T00:00:00"
"7062","7063","17","13","1995-07-06T00:00:00"
"7062","4340","17","13","1995-07-06T00:00:00"
"7062","7064","17","13","1995-07-06T00:00:00"
"7062","7065","17","13","1995-07-06T00:00:00"
"7062","7066","17","13","1995-07-06T00:00:00"
"5043","6566","17","13","1995-07-06T00:00:00"
"5902","7067","17","13","1995-07-06T00:00:00"
"7","2","17","13","1995-07-06T00:00:00"
"1","7068","17","13","1995-07-06T00:00:00"
"7069","7070","17","13","1995-07-06T00:00:00"
"7069","5929","17","13","1995-07-06T00:00:00"
"7069","7071","17","13","1995-07-06T00:00:00"
"7069","7072","17","13","1995-07-06T00:00:00"
"7069","7073","17","13","1995-07-06T00:00:00"
"7069","1105","17","13","1995-07-06T00:00:00"
"7074","7075","17","13","1995-07-06T00:00:00"
"426","7076","17","13","1995-07-06T00:00:00"
"426","7077","17","13","1995-07-06T00:00:00"
"6921","3439","17","13","1995-07-06T00:00:00"
"7078","7079","17","13","1995-07-06T00:00:00"
"1290","7080","17","13","1995-07-06T00:00:00"
"1290","7081","17","13","1995-07-06T00:00:00"
"7082","7083","17","14","1995-07-20T00:00:00"
"7082","7084","17","14","1995-07-20T00:00:00"
"7082","7085","17","14","1995-07-20T00:00:00"
"535","334","17","14","1995-07-20T00:00:00"
"2096","7086","17","14","1995-07-20T00:00:00"
"2096","7086","17","14","1995-07-20T00:00:00"
"2096","7086","17","14","1995-07-20T00:00:00"
"2096","7086","17","14","1995-07-20T00:00:00"
"243","7087","17","14","1995-07-20T00:00:00"
"243","7088","17","14","1995-07-20T00:00:00"
"243","7089","17","14","1995-07-20T00:00:00"
"6666","7090","17","14","1995-07-20T00:00:00"
"6666","7091","17","14","1995-07-20T00:00:00"
"7092","7093","17","14","1995-07-20T00:00:00"
"7094","7095","17","14","1995-07-20T00:00:00"
"6896","965","17","14","1995-07-20T00:00:00"
"45","4947","17","14","1995-07-20T00:00:00"
"45","3022","17","14","1995-07-20T00:00:00"
"45","7096","17","14","1995-07-20T00:00:00"
"45","4847","17","14","1995-07-20T00:00:00"
"646","7097","17","14","1995-07-20T00:00:00"
"6496","5304","17","14","1995-07-20T00:00:00"
"6496","7098","17","14","1995-07-20T00:00:00"
"6539","7099","17","14","1995-07-20T00:00:00"
"6539","7100","17","14","1995-07-20T00:00:00"
"6829","7101","17","15","1995-08-03T00:00:00"
"6756","7102","17","15","1995-08-03T00:00:00"
"6756","7103","17","15","1995-08-03T00:00:00"
"7104","7105","17","15","1995-08-03T00:00:00"
"2096","7106","17","15","1995-08-03T00:00:00"
"163","7107","17","15","1995-08-03T00:00:00"
"4771","6424","17","15","1995-08-03T00:00:00"
"4771","6424","17","15","1995-08-03T00:00:00"
"5421","7108","17","15","1995-08-03T00:00:00"
"1228","7109","17","15","1995-08-03T00:00:00"
"1228","7110","17","15","1995-08-03T00:00:00"
"1228","7111","17","15","1995-08-03T00:00:00"
"7112","7113","17","15","1995-08-03T00:00:00"
"1335","4066","17","15","1995-08-03T00:00:00"
"7114","6749","17","15","1995-08-03T00:00:00"
"2027","7115","17","16","1995-08-24T00:00:00"
"7","7116","17","16","1995-08-24T00:00:00"
"3641","1495","17","16","1995-08-24T00:00:00"
"5446","314","17","16","1995-08-24T00:00:00"
"5446","314","17","16","1995-08-24T00:00:00"
"131","6526","17","16","1995-08-24T00:00:00"
"131","7117","17","16","1995-08-24T00:00:00"
"4427","7118","17","16","1995-08-24T00:00:00"
"4248","1714","17","16","1995-08-24T00:00:00"
"453","102","17","16","1995-08-24T00:00:00"
"1971","7119","17","16","1995-08-24T00:00:00"
"4065","5034","17","16","1995-08-24T00:00:00"
"6773","7120","17","16","1995-08-24T00:00:00"
"6773","7121","17","16","1995-08-24T00:00:00"
"6773","7122","17","16","1995-08-24T00:00:00"
"6773","7123","17","16","1995-08-24T00:00:00"
"2096","1055","17","17","1995-09-07T00:00:00"
"2652","7124","17","17","1995-09-07T00:00:00"
"199","38","17","17","1995-09-07T00:00:00"
"1211","5532","17","17","1995-09-07T00:00:00"
"1268","2768","17","17","1995-09-07T00:00:00"
"7125","5838","17","17","1995-09-07T00:00:00"
"7126","7127","17","17","1995-09-07T00:00:00"
"924","7128","17","17","1995-09-07T00:00:00"
"924","7129","17","17","1995-09-07T00:00:00"
"924","7130","17","17","1995-09-07T00:00:00"
"7131","7132","17","17","1995-09-07T00:00:00"
"7131","7133","17","17","1995-09-07T00:00:00"
"7131","7134","17","17","1995-09-07T00:00:00"
"5135","7135","17","17","1995-09-07T00:00:00"
"5135","7136","17","17","1995-09-07T00:00:00"
"5135","7137","17","17","1995-09-07T00:00:00"
"163","7138","17","17","1995-09-07T00:00:00"
"163","7139","17","17","1995-09-07T00:00:00"
"1","7140","17","17","1995-09-07T00:00:00"
"4119","7141","17","17","1995-09-07T00:00:00"
"4119","55","17","17","1995-09-07T00:00:00"
"4119","1932","17","17","1995-09-07T00:00:00"
"4119","1933","17","17","1995-09-07T00:00:00"
"4119","7142","17","17","1995-09-07T00:00:00"
"2853","7143","17","18","1995-09-21T00:00:00"
"2853","7144","17","18","1995-09-21T00:00:00"
"5087","4481","17","18","1995-09-21T00:00:00"
"4652","7145","17","18","1995-09-21T00:00:00"
"4652","7146","17","18","1995-09-21T00:00:00"
"4652","7147","17","18","1995-09-21T00:00:00"
"4652","3017","17","18","1995-09-21T00:00:00"
"308","7148","17","18","1995-09-21T00:00:00"
"1026","7149","17","18","1995-09-21T00:00:00"
"1895","7150","17","18","1995-09-21T00:00:00"
"1895","7151","17","18","1995-09-21T00:00:00"
"1895","1065","17","18","1995-09-21T00:00:00"
"7152","7153","17","18","1995-09-21T00:00:00"
"6891","7154","17","18","1995-09-21T00:00:00"
"343","125","17","18","1995-09-21T00:00:00"
"6623","6689","17","18","1995-09-21T00:00:00"
"1334","2727","17","18","1995-09-21T00:00:00"
"2098","198","17","18","1995-09-21T00:00:00"
"6422","7155","17","19","1995-10-05T00:00:00"
"7","646","17","19","1995-10-05T00:00:00"
"5125","195","17","19","1995-10-05T00:00:00"
"6602","1681","17","19","1995-10-05T00:00:00"
"1013","7156","17","19","1995-10-05T00:00:00"
"89","3814","17","19","1995-10-05T00:00:00"
"156","7157","17","19","1995-10-05T00:00:00"
"2616","7158","17","19","1995-10-05T00:00:00"
"2616","4458","17","19","1995-10-05T00:00:00"
"6166","7159","17","19","1995-10-05T00:00:00"
"2680","7160","17","19","1995-10-05T00:00:00"
"658","5825","17","19","1995-10-05T00:00:00"
"2964","7161","17","19","1995-10-05T00:00:00"
"91","7162","17","19","1995-10-05T00:00:00"
"91","7163","17","19","1995-10-05T00:00:00"
"4309","7164","17","19","1995-10-05T00:00:00"
"7165","7166","17","19","1995-10-05T00:00:00"
"7165","7167","17","19","1995-10-05T00:00:00"
"7165","7168","17","19","1995-10-05T00:00:00"
"1","7169","17","20","1995-10-19T00:00:00"
"2027","1101","17","20","1995-10-19T00:00:00"
"2096","90","17","20","1995-10-19T00:00:00"
"6804","7170","17","20","1995-10-19T00:00:00"
"6804","7171","17","20","1995-10-19T00:00:00"
"6130","3986","17","20","1995-10-19T00:00:00"
"5764","7172","17","20","1995-10-19T00:00:00"
"3845","6127","17","20","1995-10-19T00:00:00"
"7173","7174","17","20","1995-10-19T00:00:00"
"6598","7175","17","20","1995-10-19T00:00:00"
"4951","7176","17","20","1995-10-19T00:00:00"
"4951","6827","17","20","1995-10-19T00:00:00"
"197","6707","17","20","1995-10-19T00:00:00"
"5935","7177","17","20","1995-10-19T00:00:00"
"542","7178","17","20","1995-10-19T00:00:00"
"1115","2098","17","20","1995-10-19T00:00:00"
"1979","7179","17","20","1995-10-19T00:00:00"
"1979","7179","17","20","1995-10-19T00:00:00"
"3001","4168","17","20","1995-10-19T00:00:00"
"3001","7180","17","20","1995-10-19T00:00:00"
"3001","7181","17","20","1995-10-19T00:00:00"
"3001","6603","17","20","1995-10-19T00:00:00"
"3001","7182","17","20","1995-10-19T00:00:00"
"7183","7184","17","20","1995-10-19T00:00:00"
"7183","7185","17","20","1995-10-19T00:00:00"
"7001","6241","17","20","1995-10-19T00:00:00"
"6921","5755","17","20","1995-10-19T00:00:00"
"6921","7186","17","20","1995-10-19T00:00:00"
"2025","7187","17","20","1995-10-19T00:00:00"
"2191","5421","17","20","1995-10-19T00:00:00"
"4248","7188","17","21","1995-11-02T00:00:00"
"1335","7189","17","21","1995-11-02T00:00:00"
"576","7190","17","21","1995-11-02T00:00:00"
"7","380","17","21","1995-11-02T00:00:00"
"5906","7191","17","21","1995-11-02T00:00:00"
"5906","5907","17","21","1995-11-02T00:00:00"
"7192","7193","17","21","1995-11-02T00:00:00"
"1044","7194","17","21","1995-11-02T00:00:00"
"7040","7195","17","21","1995-11-02T00:00:00"
"7040","7196","17","21","1995-11-02T00:00:00"
"7040","7197","17","21","1995-11-02T00:00:00"
"7040","7198","17","21","1995-11-02T00:00:00"
"7069","291","17","21","1995-11-02T00:00:00"
"5756","7199","17","21","1995-11-02T00:00:00"
"6817","7200","17","21","1995-11-02T00:00:00"
"658","7201","17","21","1995-11-02T00:00:00"
"1648","7202","17","21","1995-11-02T00:00:00"
"1648","7202","17","21","1995-11-02T00:00:00"
"4121","7203","17","22","1995-11-16T00:00:00"
"4121","7204","17","22","1995-11-16T00:00:00"
"4121","6096","17","22","1995-11-16T00:00:00"
"4121","7205","17","22","1995-11-16T00:00:00"
"2098","7206","17","22","1995-11-16T00:00:00"
"62","7207","17","22","1995-11-16T00:00:00"
"62","7208","17","22","1995-11-16T00:00:00"
"6729","7209","17","22","1995-11-16T00:00:00"
"6729","7210","17","22","1995-11-16T00:00:00"
"6666","4071","17","22","1995-11-16T00:00:00"
"1026","7211","17","22","1995-11-16T00:00:00"
"836","7212","17","22","1995-11-16T00:00:00"
"5106","46","17","22","1995-11-16T00:00:00"
"6502","7213","17","22","1995-11-16T00:00:00"
"1044","7214","17","23","1995-11-30T00:00:00"
"1268","7215","17","23","1995-11-30T00:00:00"
"1268","7216","17","23","1995-11-30T00:00:00"
"343","3390","17","23","1995-11-30T00:00:00"
"1334","5409","17","23","1995-11-30T00:00:00"
"1334","7217","17","23","1995-11-30T00:00:00"
"1334","7218","17","23","1995-11-30T00:00:00"
"156","5420","17","23","1995-11-30T00:00:00"
"4562","7219","17","23","1995-11-30T00:00:00"
"2096","7220","17","23","1995-11-30T00:00:00"
"377","2087","17","23","1995-11-30T00:00:00"
"1","736","17","23","1995-11-30T00:00:00"
"4704","7221","17","23","1995-11-30T00:00:00"
"243","567","17","23","1995-11-30T00:00:00"
"4638","2027","18","1","1996-01-04T00:00:00"
"3641","4029","18","1","1996-01-04T00:00:00"
"1321","7222","18","1","1996-01-04T00:00:00"
"1321","7223","18","1","1996-01-04T00:00:00"
"577","3117","18","1","1996-01-04T00:00:00"
"577","3117","18","1","1996-01-04T00:00:00"
"577","7224","18","1","1996-01-04T00:00:00"
"6626","7225","18","1","1996-01-04T00:00:00"
"1026","7226","18","1","1996-01-04T00:00:00"
"1335","438","18","1","1996-01-04T00:00:00"
"62","7227","18","1","1996-01-04T00:00:00"
"3510","3511","18","1","1996-01-04T00:00:00"
"577","7228","18","2","1996-01-25T00:00:00"
"577","863","18","2","1996-01-25T00:00:00"
"5421","7229","18","2","1996-01-25T00:00:00"
"7004","7230","18","2","1996-01-25T00:00:00"
"7004","7231","18","2","1996-01-25T00:00:00"
"7","7232","18","2","1996-01-25T00:00:00"
"7","7233","18","2","1996-01-25T00:00:00"
"2096","426","18","2","1996-01-25T00:00:00"
"3420","7234","18","2","1996-01-25T00:00:00"
"1","1886","18","2","1996-01-25T00:00:00"
"2964","7235","18","2","1996-01-25T00:00:00"
"43","7236","18","2","1996-01-25T00:00:00"
"43","7237","18","2","1996-01-25T00:00:00"
"43","7238","18","2","1996-01-25T00:00:00"
"43","7239","18","2","1996-01-25T00:00:00"
"43","7240","18","2","1996-01-25T00:00:00"
"43","7241","18","2","1996-01-25T00:00:00"
"4094","7242","18","2","1996-01-25T00:00:00"
"1643","7243","18","2","1996-01-25T00:00:00"
"2855","6718","18","3","1996-02-08T00:00:00"
"1268","7244","18","3","1996-02-08T00:00:00"
"199","6508","18","3","1996-02-08T00:00:00"
"4383","7245","18","3","1996-02-08T00:00:00"
"1438","4259","18","3","1996-02-08T00:00:00"
"6788","6227","18","3","1996-02-08T00:00:00"
"6598","5025","18","3","1996-02-08T00:00:00"
"5011","838","18","3","1996-02-08T00:00:00"
"3036","3478","18","3","1996-02-08T00:00:00"
"6921","1271","18","3","1996-02-08T00:00:00"
"2027","865","18","4","1996-02-22T00:00:00"
"7","7246","18","4","1996-02-22T00:00:00"
"7","7246","18","4","1996-02-22T00:00:00"
"5531","7247","18","4","1996-02-22T00:00:00"
"453","7248","18","4","1996-02-22T00:00:00"
"453","7249","18","4","1996-02-22T00:00:00"
"453","7250","18","4","1996-02-22T00:00:00"
"4309","951","18","4","1996-02-22T00:00:00"
"4309","7251","18","4","1996-02-22T00:00:00"
"4309","7252","18","4","1996-02-22T00:00:00"
"4309","7253","18","4","1996-02-22T00:00:00"
"4309","7254","18","4","1996-02-22T00:00:00"
"4309","7255","18","4","1996-02-22T00:00:00"
"4309","7256","18","4","1996-02-22T00:00:00"
"6255","1225","18","4","1996-02-22T00:00:00"
"4006","7257","18","4","1996-02-22T00:00:00"
"4006","7258","18","4","1996-02-22T00:00:00"
"5242","7259","18","4","1996-02-22T00:00:00"
"377","7260","18","4","1996-02-22T00:00:00"
"2096","7261","18","4","1996-02-22T00:00:00"
"7262","7263","18","4","1996-02-22T00:00:00"
"7262","2798","18","4","1996-02-22T00:00:00"
"7262","7264","18","4","1996-02-22T00:00:00"
"7262","5721","18","4","1996-02-22T00:00:00"
"2098","7265","18","5","1996-03-07T00:00:00"
"7","2150","18","5","1996-03-07T00:00:00"
"6008","3591","18","5","1996-03-07T00:00:00"
"6008","6500","18","5","1996-03-07T00:00:00"
"4488","7266","18","5","1996-03-07T00:00:00"
"7267","3743","18","5","1996-03-07T00:00:00"
"6949","1315","18","5","1996-03-07T00:00:00"
"6422","7268","18","5","1996-03-07T00:00:00"
"6896","7269","18","5","1996-03-07T00:00:00"
"6896","7270","18","5","1996-03-07T00:00:00"
"3586","7271","18","5","1996-03-07T00:00:00"
"4771","7272","18","5","1996-03-07T00:00:00"
"2096","6618","18","5","1996-03-07T00:00:00"
"2096","4028","18","5","1996-03-07T00:00:00"
"2096","7273","18","5","1996-03-07T00:00:00"
"7274","7275","18","5","1996-03-07T00:00:00"
"7074","7276","18","5","1996-03-07T00:00:00"
"7074","7276","18","5","1996-03-07T00:00:00"
"7074","7277","18","5","1996-03-07T00:00:00"
"7074","7278","18","5","1996-03-07T00:00:00"
"7074","7278","18","5","1996-03-07T00:00:00"
"7074","7279","18","5","1996-03-07T00:00:00"
"1044","7280","18","6","1996-03-21T00:00:00"
"131","7281","18","6","1996-03-21T00:00:00"
"7282","7283","18","6","1996-03-21T00:00:00"
"7282","7284","18","6","1996-03-21T00:00:00"
"7282","7285","18","6","1996-03-21T00:00:00"
"7282","7286","18","6","1996-03-21T00:00:00"
"45","7287","18","6","1996-03-21T00:00:00"
"6693","7288","18","6","1996-03-21T00:00:00"
"6693","7289","18","6","1996-03-21T00:00:00"
"163","7290","18","6","1996-03-21T00:00:00"
"2038","7291","18","6","1996-03-21T00:00:00"
"5446","2720","18","6","1996-03-21T00:00:00"
"5446","2720","18","6","1996-03-21T00:00:00"
"5446","2720","18","6","1996-03-21T00:00:00"
"7","528","18","6","1996-03-21T00:00:00"
"6817","7292","18","6","1996-03-21T00:00:00"
"6602","1879","18","7","1996-04-04T00:00:00"
"5063","7293","18","7","1996-04-04T00:00:00"
"7","5543","18","7","1996-04-04T00:00:00"
"6756","7294","18","7","1996-04-04T00:00:00"
"6756","194","18","7","1996-04-04T00:00:00"
"243","7295","18","7","1996-04-04T00:00:00"
"6161","3738","18","7","1996-04-04T00:00:00"
"5983","7296","18","7","1996-04-04T00:00:00"
"7297","7298","18","7","1996-04-04T00:00:00"
"7297","7299","18","7","1996-04-04T00:00:00"
"3695","7300","18","7","1996-04-04T00:00:00"
"2096","7301","18","7","1996-04-04T00:00:00"
"2096","7302","18","7","1996-04-04T00:00:00"
"2096","7303","18","7","1996-04-04T00:00:00"
"7304","7305","18","7","1996-04-04T00:00:00"
"6875","7306","18","8","1996-04-18T00:00:00"
"7307","7308","18","8","1996-04-18T00:00:00"
"4000","7309","18","8","1996-04-18T00:00:00"
"5208","5867","18","8","1996-04-18T00:00:00"
"5516","3587","18","8","1996-04-18T00:00:00"
"2844","1435","18","8","1996-04-18T00:00:00"
"1918","7310","18","8","1996-04-18T00:00:00"
"4771","121","18","8","1996-04-18T00:00:00"
"4771","7311","18","8","1996-04-18T00:00:00"
"1","7312","18","8","1996-04-18T00:00:00"
"4652","7313","18","9","1996-05-09T00:00:00"
"6723","7314","18","9","1996-05-09T00:00:00"
"2096","7","18","9","1996-05-09T00:00:00"
"467","6365","18","9","1996-05-09T00:00:00"
"4562","7315","18","9","1996-05-09T00:00:00"
"4562","7316","18","9","1996-05-09T00:00:00"
"4562","7317","18","9","1996-05-09T00:00:00"
"4562","7318","18","9","1996-05-09T00:00:00"
"4562","3866","18","9","1996-05-09T00:00:00"
"6626","173","18","9","1996-05-09T00:00:00"
"3586","7319","18","9","1996-05-09T00:00:00"
"3586","7320","18","9","1996-05-09T00:00:00"
"5902","7321","18","9","1996-05-09T00:00:00"
"5902","7321","18","9","1996-05-09T00:00:00"
"5902","7322","18","9","1996-05-09T00:00:00"
"6829","7323","18","10","1996-05-23T00:00:00"
"7324","4951","18","10","1996-05-23T00:00:00"
"707","1104","18","10","1996-05-23T00:00:00"
"707","7325","18","10","1996-05-23T00:00:00"
"5437","7326","18","10","1996-05-23T00:00:00"
"60","7327","18","10","1996-05-23T00:00:00"
"5902","7328","18","10","1996-05-23T00:00:00"
"7329","7330","18","10","1996-05-23T00:00:00"
"7331","7332","18","10","1996-05-23T00:00:00"
"924","7333","18","10","1996-05-23T00:00:00"
"7334","502","18","10","1996-05-23T00:00:00"
"7334","7335","18","10","1996-05-23T00:00:00"
"7218","3890","18","10","1996-05-23T00:00:00"
"91","7336","18","10","1996-05-23T00:00:00"
"91","7337","18","10","1996-05-23T00:00:00"
"6666","7262","18","10","1996-05-23T00:00:00"
"4466","4838","18","10","1996-05-23T00:00:00"
"6784","7338","18","10","1996-05-23T00:00:00"
"4006","7339","18","10","1996-05-23T00:00:00"
"4006","7340","18","10","1996-05-23T00:00:00"
"4006","7341","18","10","1996-05-23T00:00:00"
"4006","7342","18","10","1996-05-23T00:00:00"
"1321","7343","18","11","1996-06-06T00:00:00"
"7344","7345","18","11","1996-06-06T00:00:00"
"7","91","18","11","1996-06-06T00:00:00"
"156","7346","18","11","1996-06-06T00:00:00"
"658","3569","18","11","1996-06-06T00:00:00"
"737","2791","18","11","1996-06-06T00:00:00"
"343","7347","18","11","1996-06-06T00:00:00"
